__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset,/robot_pose/orientation/pitch_deg,/robot_pose/orientation/roll_deg,/robot_pose/orientation/w,/robot_pose/orientation/x,/robot_pose/orientation/y,/robot_pose/orientation/yaw_deg,/robot_pose/orientation/z,/robot_pose/position/x,/robot_pose/position/y,/robot_pose/position/z
1669381228.512585,,,,0.000000,0.000000,0.584663,0.000000,0.000000,108.441580,0.811276,0.678526,0.779865,0.000000
1669381228.712715,0.188850,0.261313,0.000000,,,,,,,,,,
1669381228.712752,,,,0.000000,0.000000,0.571989,0.000000,0.000000,110.221893,0.820261,0.675391,0.799831,0.000000
1669381228.912515,0.188549,0.261147,0.000000,,,,,,,,,,
1669381228.912537,,,,0.000000,0.000000,0.557951,0.000000,0.000000,112.171534,0.829874,0.671294,0.824077,0.000000
1669381229.112646,0.188878,0.261147,0.000000,,,,,,,,,,
1669381229.112733,,,,0.000000,0.000000,0.544965,0.000000,0.000000,113.955398,0.838459,0.663366,0.842696,0.000000
1669381229.312612,0.195877,0.262522,0.000000,,,,,,,,,,
1669381229.312696,,,,0.000000,0.000000,0.532567,0.000000,0.000000,115.641839,0.846388,0.648079,0.844244,0.000000
1669381229.514048,0.191111,0.264055,0.000000,,,,,,,,,,
1669381229.514094,,,,0.000000,0.000000,0.520068,0.000000,0.000000,117.326433,0.854125,0.645883,0.875721,0.000000
1669381229.712562,0.192851,0.264397,0.000000,,,,,,,,,,
1669381229.712663,,,,0.000000,0.000000,0.507096,0.000000,0.000000,119.058763,0.861889,0.636062,0.890056,0.000000
1669381229.912564,0.192956,0.264397,0.000000,,,,,,,,,,
1669381229.912763,,,,0.000000,0.000000,0.493835,0.000000,0.000000,120.814020,0.869555,0.626125,0.907312,0.000000
1669381230.112466,0.193526,0.264852,0.000000,,,,,,,,,,
1669381230.112532,,,,0.000000,0.000000,0.480528,0.000000,0.000000,122.560246,0.876980,0.631863,0.938684,0.000000
1669381230.312557,0.194892,0.265547,0.000000,,,,,,,,,,
1669381230.312647,,,,0.000000,0.000000,0.467319,0.000000,0.000000,124.279208,0.884089,0.609737,0.942246,0.000000
1669381230.512553,0.194935,0.265547,0.000000,,,,,,,,,,
1669381230.512575,,,,0.000000,0.000000,0.453630,0.000000,0.000000,126.046420,0.891190,0.598192,0.958636,0.000000
1669381230.712599,0.194935,0.265547,0.000000,,,,,,,,,,
1669381230.712651,,,,0.000000,0.000000,0.439819,0.000000,0.000000,127.815370,0.898087,0.586134,0.974677,0.000000
1669381230.912630,0.195696,0.265610,0.000000,,,,,,,,,,
1669381230.912663,,,,0.000000,0.000000,0.426070,0.000000,0.000000,129.563207,0.904690,0.576520,0.991488,0.000000
1669381231.112547,0.195646,0.265610,0.000000,,,,,,,,,,
1669381231.112624,,,,0.000000,0.000000,0.411817,0.000000,0.000000,131.361912,0.911266,0.563278,1.007013,0.000000
1669381231.312494,0.197660,0.265579,0.000000,,,,,,,,,,
1669381231.312556,,,,0.000000,0.000000,0.397967,0.000000,0.000000,133.097750,0.917400,0.553013,1.020447,0.000000
1669381231.512539,0.197538,0.265579,0.000000,,,,,,,,,,
1669381231.512596,,,,0.000000,0.000000,0.383715,0.000000,0.000000,134.872029,0.923452,0.539035,1.034930,0.000000
1669381231.712580,0.197388,0.265560,0.000000,,,,,,,,,,
1669381231.712644,,,,0.000000,0.000000,0.369403,0.000000,0.000000,136.642368,0.929269,0.523864,1.047910,0.000000
1669381231.912518,0.197160,0.265560,0.000000,,,,,,,,,,
1669381231.912551,,,,0.000000,0.000000,0.355001,0.000000,0.000000,138.412959,0.934866,0.509048,1.061473,0.000000
1669381232.112503,0.198212,0.265548,0.000000,,,,,,,,,,
1669381232.112534,,,,0.000000,0.000000,0.340617,0.000000,0.000000,140.171099,0.940202,0.492271,1.069197,0.000000
1669381232.312551,0.197826,0.265548,0.000000,,,,,,,,,,
1669381232.312643,,,,0.000000,0.000000,0.326096,0.000000,0.000000,141.936060,0.945337,0.476699,1.081783,0.000000
1669381232.512557,0.198992,0.265644,0.000000,,,,,,,,,,
1669381232.512696,,,,0.000000,0.000000,0.311701,0.000000,0.000000,143.676500,0.950180,0.465676,1.096605,0.000000
1669381232.712558,0.197270,0.265838,0.000000,,,,,,,,,,
1669381232.712591,,,,0.000000,0.000000,0.296973,0.000000,0.000000,145.448199,0.954886,0.451111,1.114707,0.000000
1669381232.912561,0.196904,0.265838,0.000000,,,,,,,,,,
1669381232.912601,,,,0.000000,0.000000,0.282236,0.000000,0.000000,147.212601,0.959345,0.434453,1.125804,0.000000
1669381233.112478,0.204355,0.277107,0.000000,,,,,,,,,,
1669381233.112566,,,,0.000000,0.000000,0.272898,0.000000,0.000000,148.326420,0.962043,0.440610,1.157121,0.000000
1669381233.312484,0.207606,0.282101,0.000000,,,,,,,,,,
1669381233.312628,,,,0.000000,0.000000,0.260551,0.000000,0.000000,149.794452,0.965460,0.426798,1.163124,0.000000
1669381233.512586,0.207481,0.282101,0.000000,,,,,,,,,,
1669381233.512655,,,,0.000000,0.000000,0.245625,0.000000,0.000000,151.562421,0.969365,0.409311,1.172946,0.000000
1669381233.712572,0.207312,0.282101,0.000000,,,,,,,,,,
1669381233.712612,,,,0.000000,0.000000,0.230786,0.000000,0.000000,153.313353,0.973005,0.391702,1.182136,0.000000
1669381233.912876,0.211268,0.285857,0.000000,,,,,,,,,,
1669381233.912941,,,,0.000000,0.000000,0.217457,0.000000,0.000000,154.880553,0.976070,0.381650,1.196258,0.000000
1669381234.112710,0.211116,0.285857,0.000000,,,,,,,,,,
1669381234.112777,,,,0.000000,0.000000,0.202523,0.000000,0.000000,156.630908,0.979277,0.363545,1.204411,0.000000
1669381234.312527,0.210916,0.285857,0.000000,,,,,,,,,,
1669381234.312566,,,,0.000000,0.000000,0.187499,0.000000,0.000000,158.386287,0.982265,0.345146,1.212029,0.000000
1669381234.512486,0.212238,0.286250,0.000000,,,,,,,,,,
1669381234.512514,,,,0.000000,0.000000,0.172374,0.000000,0.000000,160.148289,0.985032,0.329904,1.224406,0.000000
1669381234.712483,0.212024,0.286250,0.000000,,,,,,,,,,
1669381234.712564,,,,0.000000,0.000000,0.157155,0.000000,0.000000,161.916436,0.987574,0.310935,1.230926,0.000000
1669381234.912475,0.212715,0.000000,0.000000,,,,,,,,,,
1669381234.912513,,,,0.000000,0.000000,0.142089,0.000000,0.000000,163.662561,0.989854,0.293646,1.238016,0.000000
1669381235.112595,0.214079,0.000000,0.000000,,,,,,,,,,
1669381235.112645,,,,0.000000,0.000000,0.126841,0.000000,0.000000,165.425855,0.991923,0.277486,1.247650,0.000000
1669381235.312500,0.213806,0.000000,0.000000,,,,,,,,,,
1669381235.312532,,,,0.000000,0.000000,0.111521,0.000000,0.000000,167.193956,0.993762,0.257998,1.252397,0.000000
1669381235.512528,0.213487,0.000000,0.000000,,,,,,,,,,
1669381235.512567,,,,0.000000,0.000000,0.096254,0.000000,0.000000,168.953024,0.995357,0.238474,1.256521,0.000000
1669381235.712508,0.213116,0.000000,0.000000,,,,,,,,,,
1669381235.712559,,,,0.000000,0.000000,0.080812,0.000000,0.000000,170.729463,0.996729,0.218637,1.260076,0.000000
1669381235.912537,0.210478,0.000000,0.000000,,,,,,,,,,
1669381235.912578,,,,0.000000,0.000000,0.066033,0.000000,0.000000,172.427613,0.997817,0.196661,1.271464,0.000000
1669381236.112478,0.210539,0.000000,0.000000,,,,,,,,,,
1669381236.112525,,,,0.000000,0.000000,0.050708,0.000000,0.000000,174.186797,0.998714,0.176877,1.268206,0.000000
1669381236.312489,0.210064,0.000000,0.000000,,,,,,,,,,
1669381236.312526,,,,0.000000,0.000000,0.035290,0.000000,0.000000,175.955219,0.999377,0.156890,1.269930,0.000000
1669381236.512442,0.209542,0.000000,0.000000,,,,,,,,,,
1669381236.512490,,,,0.000000,0.000000,0.019895,0.000000,0.000000,177.720081,0.999802,0.136899,1.271035,0.000000
1669381236.712713,0.208979,0.000000,0.000000,,,,,,,,,,
1669381236.712791,,,,0.000000,0.000000,0.004635,0.000000,0.000000,179.468891,0.999989,0.117067,1.271521,0.000000
1669381236.912592,0.208363,0.000000,0.000000,,,,,,,,,,
1669381236.912687,,,,0.000000,0.000000,-0.010818,0.000000,0.000000,-178.760369,0.999941,0.096979,1.271397,0.000000
1669381237.112625,0.208696,0.287337,0.000000,,,,,,,,,,
1669381237.112733,,,,0.000000,0.000000,0.026096,0.000000,0.000000,-177.009330,-0.999659,0.078152,1.280206,0.000000
1669381237.312536,0.208078,0.287337,0.000000,,,,,,,,,,
1669381237.312709,,,,0.000000,0.000000,0.042525,0.000000,0.000000,-175.125520,-0.999095,0.056832,1.278740,0.000000
1669381237.512516,0.207454,0.287337,0.000000,,,,,,,,,,
1669381237.512594,,,,0.000000,0.000000,0.057839,0.000000,0.000000,-173.368434,-0.998326,0.037000,1.276742,0.000000
1669381237.712496,0.206641,0.287337,0.000000,,,,,,,,,,
1669381237.712589,,,,0.000000,0.000000,0.076291,0.000000,0.000000,-171.249234,-0.997086,0.013176,1.273525,0.000000
1669381237.912560,0.205941,0.287337,0.000000,,,,,,,,,,
1669381237.912733,,,,0.000000,0.000000,0.091063,0.000000,0.000000,-169.550493,-0.995845,-0.005825,1.270311,0.000000
1669381238.112642,0.213284,0.287400,0.000000,,,,,,,,,,
1669381238.112728,,,,0.000000,0.000000,0.106419,0.000000,0.000000,-167.782193,-0.994321,-0.014412,1.269487,0.000000
1669381238.312495,0.212489,0.287400,0.000000,,,,,,,,,,
1669381238.312900,,,,0.000000,0.000000,0.121609,0.000000,0.000000,-166.030111,-0.992578,-0.033771,1.264984,0.000000
1669381238.512637,0.209210,0.289721,0.000000,,,,,,,,,,
1669381238.512761,,,,0.000000,0.000000,0.135802,0.000000,0.000000,-164.389962,-0.990736,-0.060252,1.274938,0.000000
1669381238.712635,0.208522,0.289721,0.000000,,,,,,,,,,
1669381238.713295,,,,0.000000,0.000000,0.151253,0.000000,0.000000,-162.600904,-0.988495,-0.079711,1.269172,0.000000
1669381238.913285,0.207684,0.289721,0.000000,,,,,,,,,,
1669381238.913357,,,,0.000000,0.000000,0.168711,0.000000,0.000000,-160.574253,-0.985666,-0.101525,1.261910,0.000000
1669381239.112620,0.207684,0.289721,0.000000,,,,,,,,,,
1669381239.112719,,,,0.000000,0.000000,0.168711,0.000000,0.000000,-160.574253,-0.985666,-0.101525,1.261910,0.000000
1669381239.312400,0.208750,0.289063,0.000000,,,,,,,,,,
1669381239.312436,,,,0.000000,0.000000,0.199473,0.000000,0.000000,-156.987703,-0.979903,-0.141251,1.263738,0.000000
1669381239.512593,0.208750,0.289063,0.000000,,,,,,,,,,
1669381239.512625,,,,0.000000,0.000000,0.199473,0.000000,0.000000,-156.987703,-0.979903,-0.141251,1.263738,0.000000
1669381239.712442,0.212713,0.288773,0.000000,,,,,,,,,,
1669381239.712514,,,,0.000000,0.000000,0.215194,0.000000,0.000000,-155.146133,-0.976571,-0.153475,1.256371,0.000000
1669381239.912561,0.211965,0.288773,0.000000,,,,,,,,,,
1669381239.912625,,,,0.000000,0.000000,0.230731,0.000000,0.000000,-153.319734,-0.973017,-0.172134,1.247364,0.000000
1669381240.112599,0.211223,0.288773,0.000000,,,,,,,,,,
1669381240.112633,,,,0.000000,0.000000,0.245135,0.000000,0.000000,-151.620392,-0.969489,-0.189229,1.238454,0.000000
1669381240.312484,0.210411,0.288773,0.000000,,,,,,,,,,
1669381240.312613,,,,0.000000,0.000000,0.259942,0.000000,0.000000,-149.866767,-0.965624,-0.206585,1.228731,0.000000
1669381240.513240,0.206119,0.288888,0.000000,,,,,,,,,,
1669381240.513358,,,,0.000000,0.000000,0.274853,0.000000,0.000000,-148.093543,-0.961486,-0.230368,1.220202,0.000000
1669381240.712629,0.205202,0.288888,0.000000,,,,,,,,,,
1669381240.712680,,,,0.000000,0.000000,0.290811,0.000000,0.000000,-146.186939,-0.956780,-0.248536,1.208466,0.000000
1669381240.912562,0.205305,0.289867,0.000000,,,,,,,,,,
1669381240.912590,,,,0.000000,0.000000,0.307418,0.000000,0.000000,-144.192602,-0.951575,-0.261528,1.187889,0.000000
1669381241.112652,0.204217,0.289867,0.000000,,,,,,,,,,
1669381241.112690,,,,0.000000,0.000000,0.322169,0.000000,0.000000,-142.411713,-0.946682,-0.277726,1.175816,0.000000
1669381241.312521,0.198782,0.290572,0.000000,,,,,,,,,,
1669381241.312557,,,,0.000000,0.000000,0.336367,0.000000,0.000000,-140.688681,-0.941731,-0.305769,1.171360,0.000000
1669381241.512830,0.197801,0.290572,0.000000,,,,,,,,,,
1669381241.512871,,,,0.000000,0.000000,0.350800,0.000000,0.000000,-138.927432,-0.936450,-0.321031,1.158466,0.000000
1669381241.712527,0.196771,0.290572,0.000000,,,,,,,,,,
1669381241.712561,,,,0.000000,0.000000,0.365246,0.000000,0.000000,-137.154565,-0.930911,-0.335987,1.145020,0.000000
1669381241.912611,0.195718,0.290572,0.000000,,,,,,,,,,
1669381241.912635,,,,0.000000,0.000000,0.379350,0.000000,0.000000,-135.413209,-0.925253,-0.350265,1.131368,0.000000
1669381242.112603,0.194601,0.290572,0.000000,,,,,,,,,,
1669381242.112638,,,,0.000000,0.000000,0.393658,0.000000,0.000000,-133.635393,-0.919257,-0.364407,1.116989,0.000000
1669381242.312589,0.193445,0.290572,0.000000,,,,,,,,,,
1669381242.312701,,,,0.000000,0.000000,0.407833,0.000000,0.000000,-131.862469,-0.913057,-0.378059,1.102220,0.000000
1669381242.512470,0.195992,0.290865,0.000000,,,,,,,,,,
1669381242.512505,,,,0.000000,0.000000,0.421555,0.000000,0.000000,-130.134340,-0.906803,-0.380155,1.082466,0.000000
1669381242.712445,0.195933,0.291184,0.000000,,,,,,,,,,
1669381242.712534,,,,0.000000,0.000000,0.435432,0.000000,0.000000,-128.374476,-0.900222,-0.394538,1.071667,0.000000
1669381242.912503,0.194371,0.291261,0.000000,,,,,,,,,,
1669381242.912537,,,,0.000000,0.000000,0.449316,0.000000,0.000000,-126.600330,-0.893373,-0.410019,1.058756,0.000000
1669381243.112690,0.193046,0.291261,0.000000,,,,,,,,,,
1669381243.112731,,,,0.000000,0.000000,0.462845,0.000000,0.000000,-124.858351,-0.886439,-0.421558,1.042714,0.000000
1669381243.312550,0.188654,0.291411,0.000000,,,,,,,,,,
1669381243.312616,,,,0.000000,0.000000,0.476395,0.000000,0.000000,-123.099550,-0.879231,-0.440508,1.027662,0.000000
1669381243.512464,0.187325,0.291411,0.000000,,,,,,,,,,
1669381243.512537,,,,0.000000,0.000000,0.489879,0.000000,0.000000,-121.334808,-0.871791,-0.451181,1.010725,0.000000
1669381243.712560,0.185953,0.291411,0.000000,,,,,,,,,,
1669381243.712605,,,,0.000000,0.000000,0.503284,0.000000,0.000000,-119.564952,-0.864121,-0.461356,0.993416,0.000000
1669381243.912546,0.184314,0.291314,0.000000,,,,,,,,,,
1669381243.912584,,,,0.000000,0.000000,0.516394,0.000000,0.000000,-117.818636,-0.856351,-0.476076,0.979885,0.000000
1669381244.112596,0.181710,0.291439,0.000000,,,,,,,,,,
1669381244.112633,,,,0.000000,0.000000,0.529639,0.000000,0.000000,-116.037903,-0.848223,-0.487149,0.961031,0.000000
1669381244.312617,0.179959,0.291395,0.000000,,,,,,,,,,
1669381244.312693,,,,0.000000,0.000000,0.542605,0.000000,0.000000,-114.277699,-0.839988,-0.498703,0.944492,0.000000
1669381244.512564,0.178603,0.291395,0.000000,,,,,,,,,,
1669381244.512618,,,,0.000000,0.000000,0.555492,0.000000,0.000000,-112.510752,-0.831522,-0.506662,0.926095,0.000000
1669381244.712640,0.177197,0.291395,0.000000,,,,,,,,,,
1669381244.712716,,,,0.000000,0.000000,0.568383,0.000000,0.000000,-110.724975,-0.822764,-0.514126,0.907261,0.000000
1669381244.912581,0.175783,0.291395,0.000000,,,,,,,,,,
1669381244.912706,,,,0.000000,0.000000,0.580890,0.000000,0.000000,-108.973628,-0.813982,-0.520872,0.888574,0.000000
1669381245.112536,0.174333,0.291395,0.000000,,,,,,,,,,
1669381245.112572,,,,0.000000,0.000000,0.593286,0.000000,0.000000,-107.218936,-0.804992,-0.527055,0.869653,0.000000
1669381245.312578,0.172834,0.291395,0.000000,,,,,,,,,,
1669381245.312601,,,,0.000000,0.000000,0.605670,0.000000,0.000000,-105.445831,-0.795716,-0.532711,0.850351,0.000000
1669381245.513395,0.179620,0.295323,0.000000,,,,,,,,,,
1669381245.513871,,,,0.000000,0.000000,0.616324,0.000000,0.000000,-103.903569,-0.787492,-0.572261,0.857908,0.000000
1669381245.712808,0.182319,0.294835,0.000000,,,,,,,,,,
1669381245.712860,,,,0.000000,0.000000,0.630754,0.000000,0.000000,-101.788513,-0.775983,-0.583767,0.842027,0.000000
1669381245.912766,0.176416,0.297026,0.000000,,,,,,,,,,
1669381245.912838,,,,0.000000,0.000000,0.641394,0.000000,0.000000,-100.208353,-0.767212,-0.580393,0.813794,0.000000
1669381246.112482,0.175428,0.297026,0.000000,,,,,,,,,,
1669381246.112538,,,,0.000000,0.000000,0.653146,0.000000,0.000000,-98.441601,-0.757232,-0.583641,0.794016,0.000000
1669381246.312637,0.178627,0.298307,0.000000,,,,,,,,,,
1669381246.312686,,,,0.000000,0.000000,0.664233,0.000000,0.000000,-96.752988,-0.747526,-0.569955,0.776217,0.000000
1669381246.512480,0.177333,0.298307,0.000000,,,,,,,,,,
1669381246.512508,,,,0.000000,0.000000,0.675613,0.000000,0.000000,-94.996459,-0.737256,-0.571995,0.756395,0.000000
1669381246.712568,0.179133,0.301731,0.000000,,,,,,,,,,
1669381246.712630,,,,0.000000,0.000000,0.685647,0.000000,0.000000,-93.426935,-0.727934,-0.593520,0.744815,0.000000
1669381246.912654,0.173062,0.302603,0.000000,,,,,,,,,,
1669381246.912710,,,,0.000000,0.000000,0.696549,0.000000,0.000000,-91.698509,-0.717510,-0.595798,0.717656,0.000000
1669381247.112577,0.172015,0.302603,0.000000,,,,,,,,,,
1669381247.112644,,,,0.000000,0.000000,0.707488,0.000000,0.000000,-89.938264,-0.706726,-0.596083,0.697689,0.000000
1669381247.312498,0.170939,0.302603,0.000000,,,,,,,,,,
1669381247.312535,,,,0.000000,0.000000,0.718270,0.000000,0.000000,-88.176351,-0.695765,-0.595754,0.677704,0.000000
1669381247.512851,0.169847,0.302603,0.000000,,,,,,,,,,
1669381247.512906,,,,0.000000,0.000000,0.728776,0.000000,0.000000,-86.432259,-0.684752,-0.594823,0.657941,0.000000
1669381247.712609,0.168706,0.302603,0.000000,,,,,,,,,,
1669381247.712643,,,,0.000000,0.000000,0.739312,0.000000,0.000000,-84.654323,-0.673363,-0.593256,0.637833,0.000000
1669381247.912679,0.172510,0.302406,0.000000,,,,,,,,,,
1669381247.912724,,,,0.000000,0.000000,0.749679,0.000000,0.000000,-82.874897,-0.661802,-0.593217,0.624910,0.000000
1669381248.112528,0.170350,0.302530,0.000000,,,,,,,,,,
1669381248.112563,,,,0.000000,0.000000,0.759776,0.000000,0.000000,-81.111013,-0.650184,-0.592420,0.603522,0.000000
1669381248.312804,0.173706,0.306821,0.000000,,,,,,,,,,
1669381248.312873,,,,0.000000,0.000000,0.768148,0.000000,0.000000,-79.624330,-0.640273,-0.597486,0.589840,0.000000
1669381248.512488,0.167704,0.307317,0.000000,,,,,,,,,,
1669381248.512524,,,,0.000000,0.000000,0.777802,0.000000,0.000000,-77.880425,-0.628509,-0.589745,0.563498,0.000000
1669381248.714018,0.166395,0.307317,0.000000,,,,,,,,,,
1669381248.714071,,,,0.000000,0.000000,0.788974,0.000000,0.000000,-75.820587,-0.614427,-0.584430,0.540744,0.000000
1669381248.912477,0.165207,0.307317,0.000000,,,,,,,,,,
1669381248.912505,,,,0.000000,0.000000,0.798673,0.000000,0.000000,-73.992830,-0.601765,-0.579031,0.520724,0.000000
1669381249.112482,0.165727,0.306893,0.000000,,,,,,,,,,
1669381249.112521,,,,0.000000,0.000000,0.808072,0.000000,0.000000,-72.184060,-0.589084,-0.584361,0.501413,0.000000
1669381249.312486,0.165460,0.306744,0.000000,,,,,,,,,,
1669381249.312514,,,,0.000000,0.000000,0.817082,0.000000,0.000000,-70.412553,-0.576522,-0.574904,0.484321,0.000000
1669381249.523646,0.169613,0.308847,0.000000,,,,,,,,,,
1669381249.524278,,,,0.000000,0.000000,0.826237,0.000000,0.000000,-68.571833,-0.563323,-0.560627,0.473003,0.000000
1669381249.712510,0.168237,0.308847,0.000000,,,,,,,,,,
1669381249.712558,,,,0.000000,0.000000,0.835560,0.000000,0.000000,-66.651659,-0.549400,-0.552330,0.452862,0.000000
1669381249.912480,0.159524,0.309129,0.000000,,,,,,,,,,
1669381249.912521,,,,0.000000,0.000000,0.843768,0.000000,0.000000,-64.919732,-0.536709,-0.545431,0.423397,0.000000
1669381250.112536,0.159880,0.308734,0.000000,,,,,,,,,,
1669381250.112701,,,,0.000000,0.000000,0.852153,0.000000,0.000000,-63.106734,-0.523293,-0.544087,0.404790,0.000000
1669381250.312536,0.158778,0.308734,0.000000,,,,,,,,,,
1669381250.313077,,,,0.000000,0.000000,0.860023,0.000000,0.000000,-61.361758,-0.510256,-0.534865,0.387274,0.000000
1669381250.512592,0.157616,0.308734,0.000000,,,,,,,,,,
1669381250.512649,,,,0.000000,0.000000,0.867976,0.000000,0.000000,-59.551394,-0.496606,-0.524738,0.369407,0.000000
1669381250.712604,0.158569,0.308638,0.000000,,,,,,,,,,
1669381250.715013,,,,0.000000,0.000000,0.875467,0.000000,0.000000,-57.799517,-0.483279,-0.518894,0.353598,0.000000
1669381250.912561,0.155786,0.308944,0.000000,,,,,,,,,,
1669381250.912602,,,,0.000000,0.000000,0.882887,0.000000,0.000000,-56.014894,-0.469586,-0.512503,0.331153,0.000000
1669381251.112484,0.154800,0.308944,0.000000,,,,,,,,,,
1669381251.112590,,,,0.000000,0.000000,0.889987,0.000000,0.000000,-54.256767,-0.455986,-0.501102,0.314788,0.000000
1669381251.312538,0.159788,0.310596,0.000000,,,,,,,,,,
1669381251.312624,,,,0.000000,0.000000,0.896640,0.000000,0.000000,-52.560228,-0.442760,-0.481010,0.313206,0.000000
1669381251.512525,0.158497,0.310596,0.000000,,,,,,,,,,
1669381251.512561,,,,0.000000,0.000000,0.903321,0.000000,0.000000,-50.803796,-0.428965,-0.468656,0.297573,0.000000
1669381251.712736,0.158497,0.310596,0.000000,,,,,,,,,,
1669381251.712816,,,,0.000000,0.000000,0.903321,0.000000,0.000000,-50.803796,-0.428965,-0.468656,0.297573,0.000000
1669381251.912561,0.157130,0.310596,0.000000,,,,,,,,,,
1669381251.912873,,,,0.000000,0.000000,0.910068,0.000000,0.000000,-48.970523,-0.414459,-0.455256,0.281668,0.000000
1669381252.112399,0.155804,0.310596,0.000000,,,,,,,,,,
1669381252.112435,,,,0.000000,0.000000,0.916307,0.000000,0.000000,-47.215925,-0.400476,-0.441962,0.266855,0.000000
1669381252.312681,0.159112,0.310879,0.000000,,,,,,,,,,
1669381252.312739,,,,0.000000,0.000000,0.922320,0.000000,0.000000,-45.464706,-0.386427,-0.431296,0.258175,0.000000
1669381252.512501,0.157711,0.310879,0.000000,,,,,,,,,,
1669381252.512536,,,,0.000000,0.000000,0.928230,0.000000,0.000000,-43.678840,-0.372007,-0.416864,0.243958,0.000000
1669381252.713156,0.156754,0.311174,0.000000,,,,,,,,,,
1669381252.713480,,,,0.000000,0.000000,0.933729,0.000000,0.000000,-41.952568,-0.357981,-0.410726,0.224395,0.000000
1669381252.913000,0.153549,0.311454,0.000000,,,,,,,,,,
1669381252.913289,,,,0.000000,0.000000,0.939664,0.000000,0.000000,-40.009751,-0.342100,-0.392760,0.207370,0.000000
1669381253.112498,0.150830,0.311535,0.000000,,,,,,,,,,
1669381253.112576,,,,0.000000,0.000000,0.945991,0.000000,0.000000,-37.833439,-0.324193,-0.372229,0.190706,0.000000
1669381253.312513,0.149614,0.311535,0.000000,,,,,,,,,,
1669381253.313167,,,,0.000000,0.000000,0.950766,0.000000,0.000000,-36.107429,-0.309908,-0.356585,0.178930,0.000000
1669381253.512491,0.151096,0.311402,0.000000,,,,,,,,,,
1669381253.512522,,,,0.000000,0.000000,0.955443,0.000000,0.000000,-34.336039,-0.295175,-0.347283,0.165225,0.000000
1669381253.712488,0.150786,0.311345,0.000000,,,,,,,,,,
1669381253.712524,,,,0.000000,0.000000,0.959891,0.000000,0.000000,-32.565040,-0.280374,-0.331891,0.154383,0.000000
1669381253.912563,0.158202,0.332466,0.000000,,,,,,,,,,
1669381253.912616,,,,0.000000,0.000000,0.961222,0.000000,0.000000,-32.016504,-0.275776,-0.339150,0.129250,0.000000
1669381254.112540,0.161592,0.338137,0.000000,,,,,,,,,,
1669381254.112584,,,,0.000000,0.000000,0.964613,0.000000,0.000000,-30.575920,-0.263670,-0.334226,0.107147,0.000000
1669381254.312605,0.157991,0.340774,0.000000,,,,,,,,,,
1669381254.312642,,,,0.000000,0.000000,0.968223,0.000000,0.000000,-28.965437,-0.250088,-0.307311,0.107005,0.000000
1669381254.512473,0.157872,0.340780,0.000000,,,,,,,,,,
1669381254.512516,,,,0.000000,0.000000,0.971961,0.000000,0.000000,-27.200223,-0.235144,-0.290470,0.097309,0.000000
1669381254.712547,0.161868,0.344696,0.000000,,,,,,,,,,
1669381254.712579,,,,0.000000,0.000000,0.975021,0.000000,0.000000,-25.666150,-0.222111,-0.284023,0.076293,0.000000
1669381254.912534,0.166488,0.345153,0.000000,,,,,,,,,,
1669381254.912573,,,,0.000000,0.000000,0.978299,0.000000,0.000000,-23.916536,-0.207199,-0.274656,0.061524,0.000000
1669381255.112516,0.168983,0.345445,0.000000,,,,,,,,,,
1669381255.112612,,,,0.000000,0.000000,0.981333,0.000000,0.000000,-22.176194,-0.192318,-0.261034,0.049081,0.000000
1669381255.312582,0.166643,0.345304,0.000000,,,,,,,,,,
1669381255.312606,,,,0.000000,0.000000,0.984215,0.000000,0.000000,-20.387656,-0.176979,-0.237872,0.046569,0.000000
1669381255.512525,0.166564,0.345304,0.000000,,,,,,,,,,
1669381255.512559,,,,0.000000,0.000000,0.986795,0.000000,0.000000,-18.643209,-0.161976,-0.219220,0.039958,0.000000
1669381255.712603,0.166476,0.345304,0.000000,,,,,,,,,,
1669381255.712631,,,,0.000000,0.000000,0.989188,0.000000,0.000000,-16.865758,-0.146651,-0.200016,0.033809,0.000000
1669381255.912615,0.168504,0.345311,0.000000,,,,,,,,,,
1669381255.912651,,,,0.000000,0.000000,0.991335,0.000000,0.000000,-15.095839,-0.131355,-0.184257,0.022951,0.000000
1669381256.112554,0.170181,0.345332,0.000000,,,,,,,,,,
1669381256.112601,,,,0.000000,0.000000,0.993252,0.000000,0.000000,-13.319433,-0.115972,-0.167245,0.014449,0.000000
1669381256.312567,0.170257,0.345332,0.000000,,,,,,,,,,
1669381256.312698,,,,0.000000,0.000000,0.994912,0.000000,0.000000,-11.564192,-0.100745,-0.147801,0.010159,0.000000
1669381256.512486,0.176288,0.345175,0.000000,,,,,,,,,,
1669381256.512561,,,,0.000000,0.000000,0.996356,0.000000,0.000000,-9.786233,-0.085297,-0.136424,0.002258,0.000000
1669381256.712878,0.175777,0.345405,0.000000,,,,,,,,,,
1669381256.712912,,,,0.000000,0.000000,0.997555,0.000000,0.000000,-8.014422,-0.069882,-0.115391,-0.002726,0.000000
1669381256.912446,0.175929,0.345405,0.000000,,,,,,,,,,
1669381256.912476,,,,0.000000,0.000000,0.998498,0.000000,0.000000,-6.282290,-0.054796,-0.095894,-0.005171,0.000000
1669381257.112419,0.176068,0.345405,0.000000,,,,,,,,,,
1669381257.112452,,,,0.000000,0.000000,0.999226,0.000000,0.000000,-4.507425,-0.039325,-0.075849,-0.007064,0.000000
