__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset
1669126697.086655,0.665615,1.500608,0.000000
1669126697.286206,0.664347,1.507435,0.000000
1669126697.486897,0.664347,1.507435,0.000000
1669126697.686288,0.670104,1.510538,0.000000
1669126697.886393,0.675372,1.514097,0.000000
1669126698.086824,0.675372,1.514097,0.000000
1669126698.286943,0.690731,1.513601,0.000000
1669126698.486300,0.692966,1.515547,0.000000
1669126698.686182,0.690673,1.523534,0.000000
1669126698.886579,0.697248,1.523470,0.000000
1669126699.086490,0.701673,1.526042,0.000000
1669126699.287066,0.709398,1.527955,0.000000
1669126699.486509,0.709687,1.528134,0.000000
1669126699.687087,0.709166,1.528150,0.000000
1669126699.886191,0.712630,1.530155,0.000000
1669126700.086921,0.712630,1.530155,0.000000
1669126700.286080,0.726299,1.535617,0.000000
1669126700.486953,0.726299,1.535617,0.000000
1669126700.686374,0.728927,1.537302,0.000000
1669126700.886669,0.728886,1.540362,0.000000
1669126701.086258,0.732619,1.541773,0.000000
1669126701.286318,0.731663,1.542049,0.000000
1669126701.486339,0.737329,1.544169,0.000000
1669126701.686028,0.747738,1.550938,0.000000
1669126701.886878,0.747738,1.550938,0.000000
1669126702.086042,0.753548,1.554281,0.000000
1669126702.286871,0.753548,1.554281,0.000000
1669126702.486320,0.756555,1.557208,0.000000
1669126702.686296,0.759218,1.558963,0.000000
1669126702.886070,0.761639,1.562851,0.000000
1669126703.086780,0.763612,1.565272,0.000000
1669126703.286071,0.765552,1.566817,0.000000
1669126703.487502,0.770082,1.568285,0.000000
1669126703.686628,0.769825,1.569716,0.000000
1669126703.886841,0.769825,1.569716,0.000000
1669126704.086030,0.774170,1.575209,0.000000
1669126704.289881,0.775615,1.577693,0.000000
1669126704.486243,0.780570,1.581580,0.000000
1669126704.686270,0.780570,1.581580,0.000000
1669126704.886415,0.783037,1.583782,0.000000
1669126705.086040,0.789745,1.591858,0.000000
1669126705.286706,0.789745,1.591858,0.000000
1669126705.486560,0.789594,1.594145,0.000000
1669126705.686923,0.793792,0.000000,0.000000
1669126705.886044,0.797043,0.000000,0.000000
1669126706.086749,0.797043,0.000000,0.000000
1669126706.286180,0.800696,0.000000,0.000000
1669126706.486942,0.800696,0.000000,0.000000
1669126706.686277,0.813951,0.000000,0.000000
1669126706.886851,0.805066,0.000000,0.000000
1669126707.086257,0.805958,0.000000,0.000000
1669126707.286376,0.816713,0.000000,0.000000
1669126707.486223,0.815589,0.000000,0.000000
1669126707.686168,0.820168,0.000000,0.000000
1669126707.886037,0.827405,0.000000,0.000000
1669126708.089586,0.831625,0.000000,0.000000
1669126708.286285,0.831625,0.000000,0.000000
1669126708.486795,0.831625,0.000000,0.000000
1669126708.686077,0.815966,0.000000,0.000000
1669126708.886837,0.815966,0.000000,0.000000
1669126709.086270,0.814848,0.000000,0.000000
1669126709.291877,0.817375,0.000000,0.000000
1669126709.486828,0.817375,0.000000,0.000000
1669126709.686386,0.830722,0.000000,0.000000
1669126709.886784,0.837748,0.000000,0.000000
1669126710.086289,0.839954,0.000000,0.000000
1669126710.286423,0.843785,0.000000,0.000000
1669126710.486283,0.834004,0.000000,0.000000
1669126710.686318,0.835955,0.000000,0.000000
1669126710.886668,0.839155,0.000000,0.000000
1669126711.086048,0.828496,0.000000,0.000000
1669126711.286773,0.828496,0.000000,0.000000
1669126711.486292,0.839371,0.000000,0.000000
1669126711.686934,0.842921,0.000000,0.000000
1669126711.886269,0.845133,0.000000,0.000000
1669126712.086720,0.844230,0.000000,0.000000
1669126712.286055,0.850924,0.000000,0.000000
1669126712.486770,0.850924,0.000000,0.000000
1669126712.686279,0.853892,0.000000,0.000000
1669126712.886319,0.855099,0.000000,0.000000
1669126713.086298,0.854896,0.000000,0.000000
1669126713.286161,0.847712,0.000000,0.000000
1669126713.486708,0.849062,0.000000,0.000000
1669126713.686210,0.854879,0.000000,0.000000
1669126713.886946,0.850036,0.000000,0.000000
1669126714.086721,0.848558,0.000000,0.000000
1669126714.286335,0.847145,0.000000,0.000000
1669126714.486480,0.847879,0.000000,0.000000
1669126714.686392,0.847185,0.000000,0.000000
1669126714.886906,0.844809,0.000000,0.000000
1669126715.086840,0.843707,0.000000,0.000000
1669126715.286278,0.842711,0.000000,0.000000
1669126715.486634,0.841788,0.000000,0.000000
1669126715.686351,0.840442,0.000000,0.000000
1669126715.886316,0.840276,0.000000,0.000000
1669126716.086952,0.838180,0.000000,0.000000
1669126716.286961,0.836285,0.000000,0.000000
1669126716.486336,0.832923,0.000000,0.000000
1669126716.686301,0.832470,0.000000,0.000000
1669126716.886328,0.832776,1.722412,0.000000
1669126717.086235,0.831155,1.724905,0.000000
1669126717.286564,0.829610,1.726261,0.000000
1669126717.486344,0.828910,1.729053,0.000000
1669126717.686304,0.826867,1.731984,0.000000
1669126717.886285,0.823598,1.734470,0.000000
1669126718.086352,0.824644,1.736857,0.000000
1669126718.286361,0.820879,1.739106,0.000000
1669126718.486377,0.821822,1.741673,0.000000
1669126718.686838,0.819042,1.744184,0.000000
1669126718.886293,0.815191,1.745464,0.000000
1669126719.086309,0.812359,1.748314,0.000000
1669126719.286304,0.813156,1.752091,0.000000
1669126719.486317,0.813863,1.752379,0.000000
1669126719.686344,0.812960,1.754554,0.000000
1669126719.886280,0.804027,1.757781,0.000000
1669126720.086358,0.800187,1.760931,0.000000
1669126720.286340,0.796326,1.764803,0.000000
1669126720.486349,0.803030,1.765472,0.000000
1669126720.686786,0.805888,1.765652,0.000000
1669126720.886297,0.799295,1.774235,0.000000
1669126721.086823,0.794529,1.777698,0.000000
1669126721.286660,0.794529,1.777698,0.000000
1669126721.486356,0.794663,1.778011,0.000000
1669126721.686353,0.794496,1.778086,0.000000
1669126721.886287,0.760337,1.782166,0.000000
1669126722.086949,0.760337,1.782166,0.000000
1669126722.286342,0.783748,1.783659,0.000000
1669126722.486953,0.783748,1.783659,0.000000
1669126722.686359,0.794303,1.792362,0.000000
1669126722.886355,0.793123,1.795621,0.000000
1669126723.086302,0.794258,1.798110,0.000000
1669126723.286447,0.790320,1.801558,0.000000
1669126723.486314,0.783270,1.801946,0.000000
1669126723.686262,0.780644,1.807092,0.000000
1669126723.886295,0.780115,1.810544,0.000000
1669126724.086263,0.779758,1.813197,0.000000
1669126724.286310,0.774957,1.815541,0.000000
1669126724.486322,0.773274,1.818211,0.000000
1669126724.686265,0.770396,1.821004,0.000000
1669126724.886267,0.765787,1.824637,0.000000
1669126725.086279,0.765081,1.827396,0.000000
1669126725.286256,0.764487,1.830093,0.000000
1669126725.486250,0.765242,1.831947,0.000000
1669126725.686369,0.761501,1.834611,0.000000
1669126725.886257,0.761787,1.836126,0.000000
1669126726.086336,0.753545,1.839957,0.000000
1669126726.286336,0.755665,1.842358,0.000000
1669126726.486121,0.755173,1.844309,0.000000
1669126726.686313,0.749611,1.849902,0.000000
1669126726.886277,0.750000,1.852739,0.000000
1669126727.086342,0.746488,1.854427,0.000000
1669126727.286337,0.747896,1.856660,0.000000
1669126727.486360,0.744908,1.858665,0.000000
1669126727.686103,0.742684,1.860821,0.000000
1669126727.886283,0.740599,1.863035,0.000000
1669126728.086137,0.738432,1.867459,0.000000
1669126728.286936,0.738432,1.867459,0.000000
1669126728.486276,0.738579,1.875746,0.000000
1669126728.686295,0.737229,1.877634,0.000000
1669126728.886194,0.738022,1.881246,0.000000
1669126729.086187,0.737768,1.885414,0.000000
1669126729.286284,0.738128,1.889475,0.000000
1669126729.486291,0.737272,1.893886,0.000000
1669126729.686230,0.737916,1.898656,0.000000
1669126729.886293,0.734102,1.903147,0.000000
1669126730.086277,0.735311,1.905774,0.000000
1669126730.286288,0.736102,1.908576,0.000000
1669126730.486245,0.733568,1.912113,0.000000
1669126730.686166,0.732825,1.915481,0.000000
1669126730.886135,0.732975,1.919166,0.000000
1669126731.086254,0.736880,1.924005,0.000000
1669126731.286863,0.744578,1.924554,0.000000
1669126731.486497,0.743266,1.929234,0.000000
1669126731.686319,0.754762,1.936346,0.000000
1669126731.886649,0.749270,1.946966,0.000000
1669126732.086119,0.758201,1.950307,0.000000
1669126732.286627,0.761017,1.953373,0.000000
1669126732.486202,0.756366,1.953694,0.000000
1669126732.686280,0.755969,1.956051,0.000000
1669126732.886268,0.760492,1.958357,0.000000
1669126733.086328,0.758035,1.960314,0.000000
1669126733.286094,0.764814,1.962621,0.000000
1669126733.486333,0.764219,1.964785,0.000000
1669126733.686321,0.764801,1.966690,0.000000
1669126733.886201,0.765836,1.968453,0.000000
1669126734.086304,0.762447,1.972456,0.000000
1669126734.286295,0.765379,1.976448,0.000000
1669126734.486305,0.766325,1.979940,0.000000
1669126734.686128,0.767057,1.982442,0.000000
1669126734.886174,0.768287,1.984759,0.000000
1669126735.086416,0.767816,1.987555,0.000000
1669126735.286509,0.769320,1.990520,0.000000
1669126735.486664,0.771106,1.993092,0.000000
1669126735.686331,0.772748,1.995354,0.000000
1669126735.886268,0.775213,1.996958,0.000000
1669126736.086040,0.780748,1.998965,0.000000
1669126736.286159,0.779944,2.000947,0.000000
1669126736.486432,0.783273,2.002840,0.000000
1669126736.686051,0.786364,2.004475,0.000000
1669126736.886331,0.785650,2.006986,0.000000
1669126737.086223,0.789481,2.008668,0.000000
1669126737.286044,0.790809,2.011006,0.000000
1669126737.486340,0.792378,2.012843,0.000000
1669126737.686121,0.795626,2.015462,0.000000
1669126737.886351,0.797430,2.017646,0.000000
1669126738.086772,0.787685,2.022422,0.000000
1669126738.286263,0.799437,2.024793,0.000000
1669126738.486381,0.801260,2.027289,0.000000
1669126738.686371,0.805416,2.029273,0.000000
1669126738.886264,0.808866,2.031864,0.000000
1669126739.086102,0.812313,2.033777,0.000000
1669126739.286268,0.817058,2.037583,0.000000
1669126739.486127,0.818509,2.038967,0.000000
1669126739.686130,0.821584,2.040473,0.000000
1669126739.886090,0.825406,2.042550,0.000000
1669126740.087183,0.828859,2.044027,0.000000
1669126740.286427,0.828859,2.044027,0.000000
1669126740.486353,0.835447,2.050617,0.000000
1669126740.687075,0.834527,2.053609,0.000000
1669126740.886201,0.834987,2.056389,0.000000
1669126741.086852,0.839503,2.058992,0.000000
1669126741.287047,0.850576,2.059593,0.000000
1669126741.486477,0.856054,2.059706,0.000000
1669126741.686279,0.858768,2.059743,0.000000
1669126741.887159,0.864770,2.059745,0.000000
1669126742.087070,0.849182,2.066247,0.000000
1669126742.286176,0.824846,2.067653,0.000000
1669126742.486783,0.824846,2.067653,0.000000
1669126742.686157,0.859788,2.079680,0.000000
1669126742.886237,0.871645,2.080043,0.000000
1669126743.086796,0.871645,2.080043,0.000000
1669126743.286112,0.868620,2.087672,0.000000
1669126743.486412,0.874638,2.090231,0.000000
1669126743.686122,0.876607,2.091641,0.000000
1669126743.886148,0.884709,2.093919,0.000000
1669126744.086879,0.884709,2.093919,0.000000
1669126744.286110,0.893842,2.095171,0.000000
1669126744.486081,0.899300,2.095112,0.000000
1669126744.686126,0.899466,2.095118,0.000000
1669126744.886064,0.907900,2.097533,0.000000
1669126745.086067,0.907907,2.100705,0.000000
1669126745.286700,0.912339,2.105336,0.000000
1669126745.486309,0.915244,2.109083,0.000000
1669126745.686378,0.917296,2.111625,0.000000
1669126745.886217,0.917836,2.111770,0.000000
1669126746.086651,0.926531,2.114715,0.000000
1669126746.286419,0.928655,2.117033,0.000000
1669126746.486602,0.929506,2.119115,0.000000
1669126746.686097,0.932179,0.000000,0.000000
1669126746.887989,0.938896,0.000000,0.000000
1669126747.086256,0.938226,0.000000,0.000000
1669126747.286762,0.938226,0.000000,0.000000
1669126747.486190,0.940225,0.000000,0.000000
1669126747.686515,0.944393,0.000000,0.000000
1669126747.887203,0.945283,0.000000,0.000000
1669126748.086566,0.945283,0.000000,0.000000
1669126748.286274,0.945266,0.000000,0.000000
1669126748.486832,0.947145,0.000000,0.000000
1669126748.686867,0.947145,0.000000,0.000000
1669126748.886277,0.950253,0.000000,0.000000
1669126749.086244,0.954034,0.000000,0.000000
1669126749.286695,0.955559,0.000000,0.000000
1669126749.486292,0.956087,0.000000,0.000000
1669126749.686087,0.955928,0.000000,0.000000
1669126749.886947,0.955928,0.000000,0.000000
1669126750.086103,0.960024,0.000000,0.000000
1669126750.286618,0.964211,0.000000,0.000000
1669126750.486370,0.964272,0.000000,0.000000
1669126750.686103,0.963743,0.000000,0.000000
1669126750.886616,0.964946,0.000000,0.000000
1669126751.086620,0.965280,0.000000,0.000000
1669126751.286034,0.972074,0.000000,0.000000
1669126751.486751,0.972074,0.000000,0.000000
1669126751.686753,0.971663,0.000000,0.000000
1669126751.886917,0.971449,0.000000,0.000000
1669126752.086973,0.971449,0.000000,0.000000
1669126752.286964,0.974835,0.000000,0.000000
1669126752.486379,0.980284,0.000000,0.000000
1669126752.686859,0.977587,0.000000,0.000000
1669126752.886225,0.985143,0.000000,0.000000
1669126753.086888,0.985143,0.000000,0.000000
1669126753.286944,0.985143,0.000000,0.000000
1669126753.486109,0.945013,0.000000,0.000000
1669126753.686349,0.967421,0.000000,0.000000
1669126753.886211,0.941255,0.000000,0.000000
1669126754.086876,0.941255,0.000000,0.000000
1669126754.286307,0.971092,0.000000,0.000000
1669126754.486434,0.966310,0.000000,0.000000
1669126754.686668,0.978320,0.000000,0.000000
1669126754.887044,0.981270,0.000000,0.000000
1669126755.086678,0.981270,0.000000,0.000000
1669126755.286777,0.983054,0.000000,0.000000
1669126755.486134,0.979575,0.000000,0.000000
1669126755.686759,0.979575,0.000000,0.000000
1669126755.886111,0.969910,0.000000,0.000000
1669126756.086997,0.977704,0.000000,0.000000
1669126756.286313,0.977704,0.000000,0.000000
1669126756.486803,0.963227,0.000000,0.000000
1669126756.686263,0.977179,0.000000,0.000000
1669126756.887053,0.978176,0.000000,0.000000
1669126757.086284,0.976170,0.000000,0.000000
1669126757.287043,0.977923,0.000000,0.000000
1669126757.486276,0.977923,0.000000,0.000000
1669126757.686228,0.984937,0.000000,0.000000
1669126757.886344,0.986671,0.000000,0.000000
1669126758.086903,0.986671,0.000000,0.000000
1669126758.286188,0.980358,0.000000,0.000000
1669126758.487062,0.978293,0.000000,0.000000
1669126758.686195,0.975070,0.000000,0.000000
1669126758.887066,0.975142,0.000000,0.000000
1669126759.086185,0.971273,0.000000,0.000000
1669126759.286758,0.971273,0.000000,0.000000
1669126759.486247,0.966380,0.000000,0.000000
1669126759.687028,0.966769,0.000000,0.000000
1669126759.886544,0.963804,0.000000,0.000000
1669126760.086650,0.963804,0.000000,0.000000
1669126760.286246,0.961041,0.000000,0.000000
1669126760.486886,0.961041,0.000000,0.000000
1669126760.686281,0.956697,0.000000,0.000000
1669126760.886840,0.954959,0.000000,0.000000
1669126761.086338,0.954133,0.000000,0.000000
1669126761.286929,0.954133,0.000000,0.000000
1669126761.486356,0.947321,0.000000,0.000000
1669126761.686872,0.945825,0.000000,0.000000
1669126761.886337,0.942714,0.000000,0.000000
1669126762.086200,0.938642,2.324748,0.000000
1669126762.286976,0.938642,2.324748,0.000000
1669126762.486472,0.934996,2.328439,0.000000
1669126762.686082,0.931773,2.334348,0.000000
1669126762.886615,0.932942,2.336579,0.000000
1669126763.086085,0.927540,2.339517,0.000000
1669126763.286879,0.927540,2.339517,0.000000
1669126763.486611,0.924012,2.342566,0.000000
1669126763.686594,0.921399,2.344070,0.000000
1669126763.886524,0.915470,2.346300,0.000000
1669126764.086025,0.915342,2.351368,0.000000
1669126764.286801,0.915342,2.351368,0.000000
1669126764.486510,0.910020,2.354089,0.000000
1669126764.686937,0.907229,2.359271,0.000000
1669126764.886884,0.907229,2.359271,0.000000
1669126765.086251,0.902560,2.363298,0.000000
1669126765.286960,0.902560,2.363298,0.000000
1669126765.486281,0.898851,2.367136,0.000000
1669126765.686706,0.897350,2.371602,0.000000
1669126765.886225,0.907212,2.383073,0.000000
1669126766.087047,0.903425,2.383119,0.000000
1669126766.286180,0.898896,2.383124,0.000000
1669126766.486989,0.898896,2.383124,0.000000
1669126766.686368,0.894588,2.383115,0.000000
1669126766.886301,0.905076,2.388607,0.000000
1669126767.086830,0.906500,2.393134,0.000000
1669126767.286932,0.906500,2.393134,0.000000
1669126767.486357,0.903089,2.397057,0.000000
1669126767.686346,0.897460,2.400486,0.000000
1669126767.886178,0.885190,2.404846,0.000000
1669126768.086404,0.888195,2.407331,0.000000
1669126768.287190,0.888195,2.407331,0.000000
1669126768.487212,0.888908,2.410095,0.000000
1669126768.686171,0.883434,2.415875,0.000000
1669126768.891515,0.881598,2.419100,0.000000
1669126769.086294,0.881598,2.419100,0.000000
1669126769.286513,0.875316,2.424067,0.000000
1669126769.486346,0.875316,2.424067,0.000000
1669126769.686761,0.873643,2.426807,0.000000
1669126769.886331,0.870056,2.430117,0.000000
1669126770.086569,0.868225,2.433065,0.000000
1669126770.286411,0.867036,2.435747,0.000000
1669126770.486943,0.865636,2.438469,0.000000
1669126770.686401,0.866053,2.441308,0.000000
1669126770.886533,0.862802,2.443959,0.000000
1669126771.086290,0.859174,2.448506,0.000000
1669126771.286343,0.859174,2.448506,0.000000
1669126771.486288,0.857657,2.451695,0.000000
1669126771.686365,0.855667,2.453719,0.000000
1669126771.886157,0.854265,2.458537,0.000000
1669126772.087353,0.854265,2.458537,0.000000
1669126772.286207,0.849274,2.463520,0.000000
1669126772.486980,0.849274,2.463520,0.000000
1669126772.686288,0.847116,2.466013,0.000000
1669126772.886279,0.846031,2.468323,0.000000
1669126773.086115,0.845541,2.470988,0.000000
1669126773.286856,0.844578,2.473028,0.000000
1669126773.486323,0.843171,2.475328,0.000000
1669126773.686686,0.846429,2.479261,0.000000
1669126773.886748,0.847077,2.482392,0.000000
1669126774.086237,0.843513,2.484571,0.000000
1669126774.286846,0.844413,2.488471,0.000000
1669126774.486300,0.845870,2.493451,0.000000
1669126774.686389,0.845238,2.497864,0.000000
1669126774.886225,0.844105,2.502689,0.000000
1669126775.086334,0.844531,2.505079,0.000000
1669126775.286396,0.841310,2.509794,0.000000
1669126775.486868,0.848943,2.510454,0.000000
1669126775.686400,0.853723,2.510618,0.000000
1669126775.886300,0.847233,2.514744,0.000000
1669126776.093286,0.843145,2.519847,0.000000
1669126776.286411,0.844425,2.523434,0.000000
1669126776.486362,0.851625,2.523987,0.000000
1669126776.686369,0.858083,2.524147,0.000000
1669126776.886227,0.861919,2.524218,0.000000
1669126777.086278,0.853754,2.529598,0.000000
1669126777.286394,0.858120,2.529814,0.000000
1669126777.486267,0.815711,2.535005,0.000000
1669126777.686242,0.842643,2.536191,0.000000
1669126777.886247,0.855897,2.536407,0.000000
1669126778.086812,0.873240,2.541692,0.000000
1669126778.286330,0.878971,2.544982,0.000000
1669126778.486929,0.876048,2.547595,0.000000
1669126778.686270,0.883975,2.550647,0.000000
1669126778.886373,0.882178,2.552793,0.000000
1669126779.086427,0.882346,2.554805,0.000000
1669126779.286391,0.879780,2.559535,0.000000
1669126779.486319,0.887114,2.564116,0.000000
1669126779.686287,0.886704,2.568102,0.000000
1669126779.886305,0.888076,2.572308,0.000000
1669126780.086328,0.888899,2.576041,0.000000
1669126780.286329,0.891690,2.578836,0.000000
1669126780.486322,0.893034,2.581356,0.000000
1669126780.686550,0.894798,2.583532,0.000000
1669126780.886264,0.898946,2.585909,0.000000
1669126781.086935,0.899048,2.587631,0.000000
1669126781.286380,0.900961,2.589708,0.000000
1669126781.486860,0.904305,2.592041,0.000000
1669126781.686303,0.906627,2.594087,0.000000
1669126781.886175,0.909975,2.596234,0.000000
1669126782.086204,0.911504,2.598387,0.000000
1669126782.286210,0.913789,2.600170,0.000000
1669126782.486399,0.916996,2.603090,0.000000
1669126782.686870,0.916996,2.603090,0.000000
1669126782.886265,0.920946,2.606144,0.000000
1669126783.086187,0.921836,2.608191,0.000000
1669126783.286374,0.921111,2.610622,0.000000
1669126783.486980,0.923810,2.612854,0.000000
1669126783.686299,0.926819,2.615053,0.000000
1669126783.886369,0.928872,2.617869,0.000000
1669126784.086356,0.930762,2.619583,0.000000
1669126784.286900,0.934123,2.621983,0.000000
1669126784.486378,0.936295,2.623979,0.000000
1669126784.686394,0.938520,2.626078,0.000000
1669126784.886270,0.940469,2.627773,0.000000
1669126785.086228,0.942816,2.629749,0.000000
1669126785.286580,0.947704,2.631704,0.000000
1669126785.486247,0.946168,2.634553,0.000000
1669126785.686625,0.952409,2.638116,0.000000
1669126785.886358,0.949491,2.641260,0.000000
1669126786.086331,0.952784,2.644021,0.000000
1669126786.286179,0.957202,2.647215,0.000000
1669126786.486129,0.956924,2.650490,0.000000
1669126786.686198,0.965898,2.651080,0.000000
1669126786.886095,0.972992,2.651240,0.000000
1669126787.086864,0.976646,2.651287,0.000000
1669126787.286408,0.965683,2.656308,0.000000
1669126787.486895,0.976664,2.656852,0.000000
1669126787.686069,0.980323,2.662429,0.000000
1669126787.886348,0.982999,0.000000,0.000000
1669126788.086864,0.982999,0.000000,0.000000
1669126788.286330,0.963687,0.000000,0.000000
1669126788.486328,0.975846,0.000000,0.000000
1669126788.686302,0.974064,0.000000,0.000000
1669126788.886254,0.988072,0.000000,0.000000
1669126789.086323,0.979946,0.000000,0.000000
1669126789.286345,0.994173,0.000000,0.000000
1669126789.486314,0.997834,0.000000,0.000000
1669126789.686254,1.001043,0.000000,0.000000
1669126789.886854,1.001043,0.000000,0.000000
1669126790.086289,1.003703,0.000000,0.000000
1669126790.286265,1.011305,0.000000,0.000000
1669126790.486254,1.016245,0.000000,0.000000
1669126790.686345,1.012721,0.000000,0.000000
1669126790.886252,1.019361,0.000000,0.000000
1669126791.086439,1.024526,0.000000,0.000000
1669126791.286371,1.023760,0.000000,0.000000
1669126791.486195,1.024138,0.000000,0.000000
1669126791.687116,1.024703,0.000000,0.000000
1669126791.886215,1.028085,0.000000,0.000000
1669126792.086666,1.030891,0.000000,0.000000
1669126792.286195,1.032322,0.000000,0.000000
1669126792.486622,1.032659,0.000000,0.000000
1669126792.686299,1.032210,0.000000,0.000000
1669126792.886244,1.033122,0.000000,0.000000
1669126793.086174,1.032715,0.000000,0.000000
1669126793.286341,1.031385,0.000000,0.000000
1669126793.486313,1.030059,0.000000,0.000000
1669126793.686311,1.033218,0.000000,0.000000
1669126793.886260,1.033167,0.000000,0.000000
1669126794.086118,1.035132,0.000000,0.000000
1669126794.286255,1.031778,0.000000,0.000000
1669126794.486125,1.036996,0.000000,0.000000
1669126794.686155,1.034921,0.000000,0.000000
1669126794.886104,1.034523,0.000000,0.000000
1669126795.086118,1.035096,0.000000,0.000000
1669126795.286083,1.033657,0.000000,0.000000
1669126795.486328,1.033489,0.000000,0.000000
1669126795.686297,1.034387,0.000000,0.000000
1669126795.886285,1.035482,0.000000,0.000000
1669126796.086198,1.035146,0.000000,0.000000
1669126796.286513,1.036765,0.000000,0.000000
1669126796.486846,1.042968,0.000000,0.000000
1669126796.686501,1.034439,0.000000,0.000000
1669126796.886923,1.034439,0.000000,0.000000
1669126797.086254,1.034979,0.000000,0.000000
1669126797.286580,1.030767,0.000000,0.000000
1669126797.486784,1.028830,0.000000,0.000000
1669126797.686189,1.037568,0.000000,0.000000
1669126797.886278,1.034754,0.000000,0.000000
1669126798.086662,1.029448,0.000000,0.000000
1669126798.286291,1.032491,0.000000,0.000000
1669126798.486270,1.034919,0.000000,0.000000
1669126798.686245,1.035064,0.000000,0.000000
1669126798.886110,1.033153,0.000000,0.000000
1669126799.086101,1.020546,0.000000,0.000000
1669126799.286304,1.025840,0.000000,0.000000
1669126799.486139,1.027309,0.000000,0.000000
1669126799.686246,1.015423,0.000000,0.000000
1669126799.886102,1.011465,0.000000,0.000000
1669126800.086097,1.018881,0.000000,0.000000
1669126800.286216,1.009175,0.000000,0.000000
1669126800.487055,1.014988,0.000000,0.000000
1669126800.686435,1.015293,0.000000,0.000000
1669126800.886372,1.010703,0.000000,0.000000
1669126801.086502,1.014826,0.000000,0.000000
1669126801.287076,1.019204,0.000000,0.000000
1669126801.487075,1.024144,0.000000,0.000000
1669126801.686279,1.017004,0.000000,0.000000
1669126801.886966,1.020258,0.000000,0.000000
1669126802.086139,1.019991,0.000000,0.000000
1669126802.287001,1.018749,0.000000,0.000000
1669126802.486113,1.014809,0.000000,0.000000
1669126802.687082,1.014809,0.000000,0.000000
1669126802.886295,1.011040,0.000000,0.000000
1669126803.086319,1.009302,0.000000,0.000000
1669126803.286171,1.010577,0.000000,0.000000
1669126803.487140,1.007333,0.000000,0.000000
1669126803.686283,1.006626,0.000000,0.000000
1669126803.886098,1.001097,0.000000,0.000000
1669126804.086297,0.996807,0.000000,0.000000
1669126804.286320,0.996649,0.000000,0.000000
1669126804.486539,0.993620,0.000000,0.000000
1669126804.686283,0.990189,0.000000,0.000000
1669126804.886371,0.988294,0.000000,0.000000
1669126805.087041,0.984616,0.000000,0.000000
1669126805.286181,0.982266,0.000000,0.000000
1669126805.487068,0.981015,0.000000,0.000000
1669126805.686153,0.980005,0.000000,0.000000
1669126805.886617,0.978571,0.000000,0.000000
1669126806.086604,0.971468,0.000000,0.000000
1669126806.286335,0.967356,0.000000,0.000000
1669126806.486528,0.965709,0.000000,0.000000
1669126806.686780,0.965709,0.000000,0.000000
1669126806.886428,0.962953,0.000000,0.000000
1669126807.086116,0.957484,2.898551,0.000000
1669126807.286905,0.957484,2.898551,0.000000
1669126807.486793,0.954729,2.901365,0.000000
1669126807.686182,0.950193,2.906297,0.000000
1669126807.886225,0.949103,2.908469,0.000000
1669126808.086097,0.947906,2.911737,0.000000
1669126808.286419,0.943705,2.914420,0.000000
1669126808.486275,0.939804,2.916867,0.000000
1669126808.686963,0.939804,2.916867,0.000000
1669126808.886121,0.932957,2.920058,0.000000
1669126809.086050,0.931632,2.923838,0.000000
1669126809.286113,0.926012,2.927754,0.000000
1669126809.486648,0.925137,2.929678,0.000000
1669126809.686279,0.922115,2.931784,0.000000
1669126809.886539,0.918375,2.934420,0.000000
1669126810.086076,0.915278,2.936964,0.000000
1669126810.286850,0.910710,2.940351,0.000000
1669126810.486629,0.907799,2.943316,0.000000
1669126810.686110,0.887123,2.946073,0.000000
1669126810.887141,0.900917,2.945530,0.000000
1669126811.086782,0.900917,2.945530,0.000000
1669126811.286160,0.905999,2.945489,0.000000
1669126811.487170,0.905999,2.945489,0.000000
1669126811.686355,0.905361,2.945464,0.000000
1669126811.886887,0.918350,2.950806,0.000000
1669126812.086673,0.907587,2.951183,0.000000
1669126812.286400,0.912733,2.955891,0.000000
1669126812.486198,0.910885,2.962257,0.000000
1669126812.686905,0.910885,2.962257,0.000000
1669126812.886253,0.906632,2.968588,0.000000
1669126813.086907,0.905224,2.970582,0.000000
1669126813.286208,0.905254,2.972224,0.000000
1669126813.487057,0.902181,2.976312,0.000000
1669126813.686259,0.899318,2.979268,0.000000
1669126813.887068,0.896235,2.983389,0.000000
1669126814.087057,0.895615,2.985112,0.000000
1669126814.286152,0.893667,2.987581,0.000000
1669126814.487006,0.893600,2.990132,0.000000
1669126814.686173,0.891604,2.991873,0.000000
1669126814.887049,0.889089,2.994891,0.000000
1669126815.086726,0.889134,2.997341,0.000000
1669126815.286963,0.889134,2.997341,0.000000
1669126815.486150,0.885198,3.001672,0.000000
1669126815.686924,0.885198,3.001672,0.000000
1669126815.886329,0.885911,3.006128,0.000000
1669126816.087052,0.884603,3.008160,0.000000
1669126816.286947,0.884603,3.008160,0.000000
1669126816.486270,0.882173,3.010560,0.000000
1669126816.687047,0.878350,3.022744,0.000000
1669126816.886460,0.879490,3.023830,0.000000
1669126817.086459,0.878840,3.025119,0.000000
1669126817.286049,0.877669,3.026905,0.000000
1669126817.486940,0.877669,3.026905,0.000000
1669126817.686311,0.877836,3.029802,0.000000
1669126817.886170,0.876652,3.033421,0.000000
1669126818.086931,0.877522,3.035962,0.000000
1669126818.286756,0.879220,3.038920,0.000000
