__time,/RMSE/data,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset
1669055559.799165,,0.052297,0.089803,0.000000
1669055559.999084,,0.052297,0.089803,0.000000
1669055560.199035,,0.049297,0.091071,0.000000
1669055560.399016,,0.050820,0.090868,0.000000
1669055560.599151,,0.050820,0.090868,0.000000
1669055560.799042,,0.058184,0.090322,0.000000
1669055560.999101,,0.059341,0.090380,0.000000
1669055561.199235,,0.059341,0.090380,0.000000
1669055561.399359,,0.059341,0.090380,0.000000
1669055561.599043,,0.061576,0.090388,0.000000
1669055561.799063,,0.064614,0.090469,0.000000
1669055561.999100,,0.065336,0.090643,0.000000
1669055562.199076,,0.065336,0.090643,0.000000
1669055562.399026,,0.067194,0.090509,0.000000
1669055562.599005,,0.071455,0.092075,0.000000
1669055562.799124,,0.068204,0.092676,0.000000
1669055562.999073,,0.068204,0.092676,0.000000
1669055563.199043,,0.068204,0.092676,0.000000
1669055563.399106,,0.068204,0.092676,0.000000
1669055563.599014,,0.068204,0.092676,0.000000
1669055563.799056,,0.068204,0.092676,0.000000
1669055563.999070,,0.068204,0.092676,0.000000
1669055564.199111,,0.077069,0.091905,0.000000
1669055564.399082,,0.077069,0.091905,0.000000
1669055564.599112,,0.081661,0.090904,0.000000
1669055564.799075,,0.086491,0.091053,0.000000
1669055564.999046,,0.086491,0.091053,0.000000
1669055565.199092,,0.087725,0.091054,0.000000
1669055565.399025,,0.088727,0.090991,0.000000
1669055565.599097,,0.088727,0.090991,0.000000
1669055565.799292,,0.088727,0.090991,0.000000
1669055565.999471,,0.093927,0.091567,0.000000
1669055566.199273,,0.094438,0.091928,0.000000
1669055566.399053,,0.096194,0.091568,0.000000
1669055566.599113,,0.096194,0.091568,0.000000
1669055566.799079,,0.097606,0.091596,0.000000
1669055566.999005,,0.098431,0.091772,0.000000
1669055567.199043,,0.100425,0.091457,0.000000
1669055567.398999,,0.102302,0.091430,0.000000
1669055567.599013,,0.102302,0.091430,0.000000
1669055567.799024,,0.102302,0.091430,0.000000
1669055567.999044,,0.105428,0.091796,0.000000
1669055568.199090,,0.105434,0.092127,0.000000
1669055568.398992,,0.105434,0.092127,0.000000
1669055568.599200,,0.108218,0.091897,0.000000
1669055568.799036,,0.111109,0.091962,0.000000
1669055568.999052,,0.110784,0.092367,0.000000
1669055569.199068,,0.112409,0.091930,0.000000
1669055569.399386,,0.112558,0.092649,0.000000
1669055569.599384,,0.114610,0.092882,0.000000
1669055569.799342,,0.116168,0.093382,0.000000
1669055569.999059,,0.112090,0.093408,0.000000
1669055570.199074,,0.117178,0.093559,0.000000
1669055570.399074,,0.118175,0.093846,0.000000
1669055570.599022,,0.124705,0.093648,0.000000
1669055570.798997,,0.122108,0.093996,0.000000
1669055570.999056,,0.127696,0.096566,0.000000
1669055571.199112,,0.127145,0.096801,0.000000
1669055571.399056,,0.123825,0.097673,0.000000
1669055571.599047,,0.128821,0.098133,0.000000
1669055571.799028,,0.131931,0.097457,0.000000
1669055571.999090,,0.131931,0.097457,0.000000
1669055572.199048,,0.132085,0.097601,0.000000
1669055572.399092,,0.131572,0.098341,0.000000
1669055572.599005,,0.134939,0.097328,0.000000
1669055572.799030,,0.137490,0.103723,0.000000
1669055572.999045,,0.139152,0.104306,0.000000
1669055573.199325,,0.140591,0.104832,0.000000
1669055573.399275,,0.140591,0.104832,0.000000
1669055573.599247,,0.140591,0.104832,0.000000
1669055573.799102,,0.140591,0.104832,0.000000
1669055573.999042,,0.142997,0.104451,0.000000
1669055574.199008,,0.142997,0.104451,0.000000
1669055574.399006,,0.142665,0.104448,0.000000
1669055574.599008,,0.142665,0.104448,0.000000
1669055574.799102,,0.142665,0.104448,0.000000
1669055574.999046,,0.144034,0.103969,0.000000
1669055575.198961,,0.144034,0.103969,0.000000
1669055575.399106,,0.143311,0.104057,0.000000
1669055575.599006,,0.143311,0.104057,0.000000
1669055575.799008,,0.142651,0.104074,0.000000
1669055575.999044,,0.140643,0.104389,0.000000
1669055576.199115,,0.145308,0.104206,0.000000
1669055576.399058,,0.145308,0.104206,0.000000
1669055576.599099,,0.145308,0.104206,0.000000
1669055576.799008,,0.145308,0.104206,0.000000
1669055576.999140,,0.145308,0.104206,0.000000
1669055577.199203,,0.145402,0.105081,0.000000
1669055577.399366,,0.148434,0.104478,0.000000
1669055577.599273,,0.147970,0.104645,0.000000
1669055577.799224,,0.147204,0.105044,0.000000
1669055577.999124,,0.147204,0.105044,0.000000
1669055578.199125,,0.147204,0.105044,0.000000
1669055578.399009,,0.144751,0.000000,0.000000
1669055578.599101,,0.144751,0.000000,0.000000
1669055578.799086,,0.144751,0.000000,0.000000
1669055578.999061,,0.144751,0.000000,0.000000
1669055579.199005,,0.151155,0.104425,0.000000
1669055579.399035,,0.151363,0.104876,0.000000
1669055579.599038,,0.151363,0.104876,0.000000
1669055579.798976,,0.151363,0.104876,0.000000
1669055579.998995,,0.149638,0.105283,0.000000
1669055580.199010,,0.149638,0.105283,0.000000
1669055580.399029,,0.151048,0.104860,0.000000
1669055580.599088,,0.151048,0.104860,0.000000
1669055580.799076,,0.151048,0.104860,0.000000
1669055580.999081,,0.148622,0.105795,0.000000
1669055581.199084,,0.148650,0.105580,0.000000
1669055581.399065,,0.149461,0.105330,0.000000
1669055581.599035,,0.149461,0.105330,0.000000
1669055581.799296,,0.148208,0.105405,0.000000
1669055581.999224,,0.147268,0.107661,0.000000
1669055582.199282,,0.146224,0.106742,0.000000
1669055582.399093,,0.146224,0.106742,0.000000
1669055582.599028,,0.146224,0.106742,0.000000
1669055582.799036,,0.143036,0.107188,0.000000
1669055582.999024,,0.144009,0.107350,0.000000
1669055583.199068,,0.143948,0.107399,0.000000
1669055583.398976,,0.142914,0.107340,0.000000
1669055583.598993,,0.143525,0.107108,0.000000
1669055583.799049,,0.145197,0.106699,0.000000
1669055583.999018,,0.138890,0.104614,0.000000
1669055584.199016,,0.138923,0.104621,0.000000
1669055584.399010,,0.139130,0.104628,0.000000
1669055584.598982,,0.137100,0.104745,0.000000
1669055584.799021,,0.137100,0.104745,0.000000
1669055584.999025,,0.134858,0.104516,0.000000
1669055585.199061,,0.134858,0.104516,0.000000
1669055585.399055,,0.131779,0.104941,0.000000
1669055585.599005,,0.131779,0.104941,0.000000
1669055585.799039,,0.131779,0.104941,0.000000
1669055585.999283,,0.131779,0.104941,0.000000
1669055586.199269,,0.131779,0.104941,0.000000
1669055586.399210,,0.131779,0.104941,0.000000
1669055586.599108,,0.131779,0.104941,0.000000
1669055586.799020,,0.131779,0.104941,0.000000
1669055586.999019,,0.131779,0.104941,0.000000
1669055587.198972,,0.131779,0.104941,0.000000
1669055587.399006,,0.131779,0.104941,0.000000
1669055587.599013,,0.131779,0.104941,0.000000
1669055587.799114,,0.131779,0.104941,0.000000
1669055587.998996,,0.131779,0.104941,0.000000
1669055588.199028,,0.131779,0.104941,0.000000
1669055588.399065,,0.131779,0.104941,0.000000
1669055588.599122,,0.118734,0.102119,0.000000
1669055588.798983,,0.118734,0.102119,0.000000
1669055588.999038,,0.114727,0.102736,0.000000
1669055589.199028,,0.113832,0.102999,0.000000
1669055589.399052,,0.113855,0.102777,0.000000
1669055589.598996,,0.113855,0.102777,0.000000
1669055589.799231,,0.113855,0.102777,0.000000
1669055589.999303,,0.109614,0.102307,0.000000
1669055590.199383,,0.109614,0.102307,0.000000
1669055590.399114,,0.109614,0.102307,0.000000
1669055590.599017,,0.107460,0.102305,0.000000
1669055590.799076,,0.107829,0.102223,0.000000
1669055590.999026,,0.107829,0.102223,0.000000
1669055591.198996,,0.107829,0.102223,0.000000
1669055591.398997,,0.102155,0.103498,0.000000
1669055591.599019,,0.102155,0.103498,0.000000
1669055591.799029,,0.102155,0.103498,0.000000
1669055591.999034,,0.096990,0.103192,0.000000
1669055592.199036,,0.093866,0.104164,0.000000
1669055592.399013,,0.093866,0.104164,0.000000
1669055592.599005,,0.093866,0.104164,0.000000
1669055592.799014,,0.089703,0.104314,0.000000
1669055592.999048,,0.087861,0.104822,0.000000
1669055593.199070,,0.085672,0.104438,0.000000
1669055593.399000,,0.088306,0.103548,0.000000
1669055593.599033,,0.084604,0.103965,0.000000
1669055593.799287,,0.079418,0.104950,0.000000
1669055593.999371,,0.083678,0.103580,0.000000
1669055594.199287,,0.081187,0.103328,0.000000
1669055594.399247,,0.079477,0.103246,0.000000
1669055594.599050,,0.076985,0.103180,0.000000
1669055594.799024,,0.076985,0.103180,0.000000
1669055594.999016,,0.072320,0.102909,0.000000
1669055595.199008,,0.075129,0.101825,0.000000
1669055595.398994,,0.071554,0.102149,0.000000
1669055595.599024,,0.071554,0.102149,0.000000
1669055595.799052,,0.074186,0.103133,0.000000
1669055595.999008,,0.067358,0.104996,0.000000
1669055596.199017,,0.067358,0.104996,0.000000
1669055596.399044,,0.064800,0.104836,0.000000
1669055596.599024,,0.064535,0.104498,0.000000
1669055596.799000,,0.064535,0.104498,0.000000
1669055596.999027,,0.057223,0.103410,0.000000
1669055597.199049,,0.057223,0.103410,0.000000
1669055597.399005,,0.054886,0.103523,0.000000
1669055597.599031,,0.054886,0.103523,0.000000
1669055597.799039,,0.052865,0.103473,0.000000
1669055597.999041,,0.052870,0.103740,0.000000
1669055598.199071,,0.055850,0.105288,0.000000
1669055598.399025,,0.055850,0.105288,0.000000
1669055598.599048,,0.054590,0.105201,0.000000
1669055598.799255,,0.054966,0.105438,0.000000
1669055598.999229,,0.054966,0.105438,0.000000
1669055599.199080,,0.054966,0.105438,0.000000
1669055599.399050,,0.054966,0.105438,0.000000
1669055599.599020,,0.048071,0.105665,0.000000
1669055599.799013,,0.048071,0.105665,0.000000
1669055599.999022,,0.048071,0.105665,0.000000
1669055600.199065,,0.045566,0.104506,0.000000
1669055600.399039,,0.045566,0.104506,0.000000
1669055600.599001,,0.045566,0.104506,0.000000
1669055600.799052,,0.045128,0.104417,0.000000
1669055600.999022,,0.045128,0.104417,0.000000
1669055601.199015,,0.045128,0.104417,0.000000
1669055601.399034,,0.044171,0.105371,0.000000
1669055601.599076,,0.044171,0.105371,0.000000
1669055601.799065,,0.044171,0.105371,0.000000
1669055601.999047,,0.044171,0.105371,0.000000
1669055602.199086,,0.049240,0.102292,0.000000
1669055602.399033,,0.049240,0.102292,0.000000
1669055602.599082,,0.047841,0.102610,0.000000
1669055602.799248,,0.047661,0.102656,0.000000
1669055602.999252,,0.047661,0.102656,0.000000
1669055603.199035,,0.048817,0.102643,0.000000
1669055603.399001,,0.048817,0.102643,0.000000
1669055603.599043,,0.049853,0.103473,0.000000
1669055603.799021,,0.049853,0.103473,0.000000
1669055603.999028,,0.049464,0.103562,0.000000
1669055604.199075,,0.049464,0.103562,0.000000
1669055604.399037,,0.049464,0.103562,0.000000
1669055604.599047,,0.058113,0.105440,0.000000
1669055604.798991,,0.058113,0.105440,0.000000
1669055604.999046,,0.062184,0.106838,0.000000
1669055605.199074,,0.061128,0.107041,0.000000
1669055605.399041,,0.060015,0.107119,0.000000
1669055605.599060,,0.060015,0.107119,0.000000
1669055605.799058,,0.060015,0.107119,0.000000
1669055605.999089,,0.064205,0.106875,0.000000
1669055606.199114,,0.066646,0.106589,0.000000
1669055606.399212,,0.067411,0.106813,0.000000
1669055606.599349,,0.069066,0.107014,0.000000
1669055606.799325,,0.069066,0.107014,0.000000
1669055606.999297,,0.069797,0.108102,0.000000
1669055607.199122,,0.069797,0.108102,0.000000
1669055607.399066,,0.066409,0.108725,0.000000
1669055607.599159,,0.066409,0.108725,0.000000
1669055607.799014,,0.077110,0.108124,0.000000
1669055607.999062,,0.077110,0.108124,0.000000
1669055608.199097,,0.077110,0.108124,0.000000
1669055608.399037,,0.077110,0.108124,0.000000
1669055608.599050,,0.077110,0.108124,0.000000
1669055608.799030,,0.085944,0.107533,0.000000
1669055608.998987,,0.092739,0.114946,0.000000
1669055609.199034,,0.092739,0.114946,0.000000
1669055609.399092,,0.093674,0.116038,0.000000
1669055609.599053,,0.094398,0.116013,0.000000
1669055609.798969,,0.094398,0.116013,0.000000
1669055609.999041,,0.097536,0.116159,0.000000
1669055610.199217,,0.102241,0.116119,0.000000
1669055610.399273,,0.102241,0.116119,0.000000
1669055610.599233,,0.100255,0.116273,0.000000
1669055610.799181,,0.100255,0.116273,0.000000
1669055610.999019,,0.100255,0.116273,0.000000
1669055611.199028,,0.100255,0.116273,0.000000
1669055611.399025,,0.100255,0.116273,0.000000
1669055611.599017,,0.106423,0.115543,0.000000
1669055611.799016,,0.108977,0.115794,0.000000
1669055611.999053,,0.108977,0.115794,0.000000
1669055612.198997,,0.108889,0.115926,0.000000
1669055612.399067,,0.114303,0.115131,0.000000
1669055612.599059,,0.117081,0.115030,0.000000
1669055612.799035,,0.117081,0.115030,0.000000
1669055612.999064,,0.117081,0.115030,0.000000
1669055613.199068,,0.117081,0.115030,0.000000
1669055613.399067,,0.117081,0.115030,0.000000
1669055613.599278,,0.121419,0.116623,0.000000
1669055613.799391,,0.121419,0.116623,0.000000
1669055613.999164,,0.121419,0.116623,0.000000
1669055614.199074,,0.121419,0.116623,0.000000
1669055614.399036,,0.124709,0.117069,0.000000
1669055614.599111,,0.124709,0.117069,0.000000
1669055614.799072,,0.126563,0.117436,0.000000
1669055614.999049,,0.127819,0.117459,0.000000
1669055615.199013,,0.127819,0.117459,0.000000
1669055615.399010,,0.127819,0.117459,0.000000
1669055615.599038,,0.132026,0.118826,0.000000
1669055615.798988,,0.133319,0.118535,0.000000
1669055615.999051,,0.137689,0.119908,0.000000
1669055616.199056,,0.136856,0.119924,0.000000
1669055616.399050,,0.138787,0.121301,0.000000
1669055616.599191,,0.139975,0.121973,0.000000
1669055616.798990,,0.135873,0.122167,0.000000
1669055616.999074,,0.141642,0.121837,0.000000
1669055617.199084,,0.141484,0.121925,0.000000
1669055617.399161,,0.141484,0.121925,0.000000
1669055617.599330,,0.150091,0.121774,0.000000
1669055617.799200,,0.150091,0.121774,0.000000
1669055617.999132,,0.150091,0.121774,0.000000
1669055618.199097,,0.150091,0.121774,0.000000
1669055618.399054,,0.148080,0.124180,0.000000
1669055618.599014,,0.148080,0.124180,0.000000
1669055618.798969,,0.148080,0.124180,0.000000
1669055618.998986,,0.148080,0.124180,0.000000
1669055619.199011,,0.147904,0.124338,0.000000
1669055619.399047,,0.147904,0.124338,0.000000
1669055619.599043,,0.151975,0.124036,0.000000
1669055619.799052,,0.151975,0.124036,0.000000
1669055619.998986,,0.151583,0.124830,0.000000
1669055620.199077,,0.153651,0.124667,0.000000
1669055620.399004,,0.153321,0.125399,0.000000
1669055620.599044,,0.153321,0.125399,0.000000
1669055620.799075,,0.153321,0.125399,0.000000
1669055620.999109,,0.151878,0.125479,0.000000
1669055621.199284,,0.150699,0.125463,0.000000
1669055621.399281,,0.150699,0.125463,0.000000
1669055621.599187,,0.156394,0.124917,0.000000
1669055621.799254,,0.158035,0.124650,0.000000
1669055621.999558,,0.158713,0.124897,0.000000
1669055622.199100,,0.158713,0.124897,0.000000
1669055622.399181,,0.158713,0.124897,0.000000
1669055622.599012,,0.156217,0.125828,0.000000
1669055622.799000,,0.156217,0.125828,0.000000
1669055622.999008,,0.158905,0.124731,0.000000
1669055623.198997,,0.159350,0.000000,0.000000
1669055623.399080,,0.159350,0.000000,0.000000
1669055623.599016,,0.159937,0.000000,0.000000
1669055623.799009,,0.159937,0.000000,0.000000
1669055623.999008,,0.162302,0.124446,0.000000
1669055624.199054,,0.162952,0.124738,0.000000
1669055624.399012,,0.161640,0.124934,0.000000
1669055624.599086,,0.157123,0.125235,0.000000
1669055624.799024,,0.157123,0.125235,0.000000
1669055624.999017,,0.157123,0.125235,0.000000
1669055625.199069,,0.157123,0.125235,0.000000
1669055625.399251,,0.158526,0.124901,0.000000
1669055625.599324,,0.158526,0.124901,0.000000
1669055625.799251,,0.157825,0.125028,0.000000
1669055625.999054,,0.157804,0.125057,0.000000
1669055626.199073,,0.157804,0.125057,0.000000
1669055626.399003,,0.157009,0.125100,0.000000
1669055626.599017,,0.158088,0.124876,0.000000
1669055626.799089,,0.158088,0.124876,0.000000
1669055626.999025,,0.153340,0.125340,0.000000
1669055627.199017,,0.153740,0.124907,0.000000
1669055627.399028,,0.152230,0.122788,0.000000
1669055627.599016,,0.150324,0.123207,0.000000
1669055627.798979,,0.148690,0.121504,0.000000
1669055627.999027,,0.149875,0.122429,0.000000
1669055628.198995,,0.150360,0.122674,0.000000
1669055628.399003,,0.149463,0.122030,0.000000
1669055628.599086,,0.145876,0.119701,0.000000
1669055628.799021,,0.143824,0.119713,0.000000
1669055628.999038,,0.143824,0.119713,0.000000
1669055629.199033,,0.145544,0.119461,0.000000
1669055629.398988,,0.145544,0.119461,0.000000
1669055629.599003,,0.145544,0.119461,0.000000
1669055629.799247,,0.145544,0.119461,0.000000
1669055629.999266,,0.145544,0.119461,0.000000
1669055630.201230,,0.145544,0.119461,0.000000
1669055630.399344,,0.140084,0.120546,0.000000
1669055630.599111,,0.140084,0.120546,0.000000
1669055630.799100,,0.140084,0.120546,0.000000
1669055630.999040,,0.140084,0.120546,0.000000
1669055631.199003,,0.140084,0.120546,0.000000
1669055631.398995,,0.140084,0.120546,0.000000
1669055631.599031,,0.140084,0.120546,0.000000
1669055631.798992,,0.140084,0.120546,0.000000
1669055631.998993,,0.133015,0.120955,0.000000
1669055632.199011,,0.135430,0.119881,0.000000
1669055632.399014,,0.135430,0.119881,0.000000
1669055632.599011,,0.130241,0.122133,0.000000
1669055632.798973,,0.130241,0.122133,0.000000
1669055632.999004,,0.128187,0.122309,0.000000
1669055633.198991,,0.128187,0.122309,0.000000
1669055633.399055,,0.128187,0.122309,0.000000
1669055633.598996,,0.128187,0.122309,0.000000
1669055633.799131,,0.128187,0.122309,0.000000
1669055633.999301,,0.122195,0.121446,0.000000
1669055634.199245,,0.122195,0.121446,0.000000
1669055634.399248,,0.122195,0.121446,0.000000
1669055634.599089,,0.117760,0.120595,0.000000
1669055634.799013,,0.120913,0.119781,0.000000
1669055634.999092,,0.120913,0.119781,0.000000
1669055635.199107,,0.123607,0.119995,0.000000
1669055635.399019,,0.123607,0.119995,0.000000
1669055635.599005,,0.123607,0.119995,0.000000
1669055635.799014,,0.116360,0.120987,0.000000
1669055635.999003,,0.116360,0.120987,0.000000
1669055636.199000,,0.116360,0.120987,0.000000
1669055636.399094,,0.112444,0.120711,0.000000
1669055636.599097,,0.112444,0.120711,0.000000
1669055636.799018,,0.105464,0.123425,0.000000
1669055636.999088,,0.102410,0.123473,0.000000
1669055637.199050,,0.102410,0.123473,0.000000
1669055637.399258,,0.102410,0.123473,0.000000
1669055637.599011,,0.102410,0.123473,0.000000
1669055637.799234,,0.100397,0.123576,0.000000
1669055637.999289,,0.099732,0.123600,0.000000
1669055638.199080,,0.090595,0.122762,0.000000
1669055638.399027,,0.094689,0.123742,0.000000
1669055638.599011,,0.091490,0.123846,0.000000
1669055638.799068,,0.091490,0.123846,0.000000
1669055638.999049,,0.091490,0.123846,0.000000
1669055639.198997,,0.088044,0.123888,0.000000
1669055639.398997,,0.088044,0.123888,0.000000
1669055639.598994,,0.088044,0.123888,0.000000
1669055639.798973,,0.088044,0.123888,0.000000
1669055639.999006,,0.083189,0.124579,0.000000
1669055640.199061,,0.083189,0.124579,0.000000
1669055640.398992,,0.083189,0.124579,0.000000
1669055640.599030,,0.083189,0.124579,0.000000
1669055640.798995,,0.083189,0.124579,0.000000
1669055640.998993,,0.074447,0.125469,0.000000
1669055641.198987,,0.075883,0.125303,0.000000
1669055641.399214,,0.075883,0.125303,0.000000
1669055641.599019,,0.075883,0.125303,0.000000
1669055641.799093,,0.075883,0.125303,0.000000
1669055641.999083,,0.075883,0.125303,0.000000
1669055642.199084,,0.075883,0.125303,0.000000
1669055642.399122,,0.066629,0.126357,0.000000
1669055642.599014,,0.066629,0.126357,0.000000
1669055642.799007,,0.065299,0.125918,0.000000
1669055642.999035,,0.062889,0.126201,0.000000
1669055643.198999,,0.064353,0.126485,0.000000
1669055643.398982,,0.065251,0.126672,0.000000
1669055643.599071,,0.065251,0.126672,0.000000
1669055643.799030,,0.065251,0.126672,0.000000
1669055643.999000,,0.063093,0.126281,0.000000
1669055644.199004,,0.063093,0.126281,0.000000
1669055644.398983,,0.063093,0.126281,0.000000
1669055644.599022,,0.063093,0.126281,0.000000
1669055644.798992,,0.058823,0.125943,0.000000
1669055644.999006,,0.058995,0.126398,0.000000
1669055645.198991,,0.058092,0.126283,0.000000
1669055645.399176,,0.058092,0.126283,0.000000
1669055645.599175,,0.058092,0.126283,0.000000
1669055645.799211,,0.058092,0.126283,0.000000
1669055645.999211,,0.058092,0.126283,0.000000
1669055646.199185,,0.058092,0.126283,0.000000
1669055646.399115,,0.055350,0.125312,0.000000
1669055646.599021,,0.055350,0.125312,0.000000
1669055646.799037,,0.055350,0.125312,0.000000
1669055646.999009,,0.055350,0.125312,0.000000
1669055647.199028,,0.055350,0.125312,0.000000
1669055647.399036,,0.058981,0.124971,0.000000
1669055647.599005,,0.059429,0.125709,0.000000
1669055647.799008,,0.059429,0.125709,0.000000
1669055647.999005,,0.061933,0.126508,0.000000
1669055648.198998,,0.058796,0.126967,0.000000
1669055648.398992,,0.058852,0.126599,0.000000
1669055648.598996,,0.064064,0.126141,0.000000
1669055648.798972,,0.064064,0.126141,0.000000
1669055648.998979,,0.064064,0.126141,0.000000
1669055649.198982,,0.064064,0.126141,0.000000
1669055649.399213,,0.064064,0.126141,0.000000
1669055649.599294,,0.064064,0.126141,0.000000
1669055649.799111,,0.068943,0.127351,0.000000
1669055649.999107,,0.068943,0.127351,0.000000
1669055650.199136,,0.068943,0.127351,0.000000
1669055650.399057,,0.073886,0.127544,0.000000
1669055650.599020,,0.081995,0.127211,0.000000
1669055650.799084,,0.081995,0.127211,0.000000
1669055650.999031,,0.081995,0.127211,0.000000
1669055651.198995,,0.078540,0.129000,0.000000
1669055651.398993,,0.078540,0.129000,0.000000
1669055651.598990,,0.082692,0.128536,0.000000
1669055651.798977,,0.083485,0.128562,0.000000
1669055651.999046,,0.082942,0.128603,0.000000
1669055652.199029,,0.082027,0.128592,0.000000
1669055652.398996,,0.082027,0.128592,0.000000
1669055652.599003,,0.082789,0.128629,0.000000
1669055652.798986,,0.082789,0.128629,0.000000
1669055652.998987,,0.082789,0.128629,0.000000
1669055653.199000,,0.086219,0.128622,0.000000
1669055653.398994,,0.090412,0.128753,0.000000
1669055653.599064,,0.090412,0.128753,0.000000
1669055653.799260,,0.090412,0.128753,0.000000
1669055653.999168,,0.090412,0.128753,0.000000
1669055654.199071,,0.097640,0.127914,0.000000
1669055654.399002,,0.098744,0.127971,0.000000
1669055654.599017,,0.098744,0.127971,0.000000
1669055654.799017,,0.098744,0.127971,0.000000
1669055654.999003,,0.098744,0.127971,0.000000
1669055655.199028,,0.098744,0.127971,0.000000
1669055655.399052,,0.098744,0.127971,0.000000
1669055655.599006,,0.109465,0.127989,0.000000
1669055655.799004,,0.109166,0.127566,0.000000
1669055655.999036,,0.109166,0.127566,0.000000
1669055656.198982,,0.109166,0.127566,0.000000
1669055656.398987,,0.109166,0.127566,0.000000
1669055656.598996,,0.109166,0.127566,0.000000
1669055656.798992,,0.109166,0.127566,0.000000
1669055656.998992,,0.115797,0.127964,0.000000
1669055657.198999,,0.115797,0.127964,0.000000
1669055657.399019,,0.115797,0.127964,0.000000
1669055657.598979,,0.121089,0.128014,0.000000
1669055657.799091,,0.122702,0.128182,0.000000
1669055657.999234,,0.121955,0.127502,0.000000
1669055658.199228,,0.123817,0.126850,0.000000
1669055658.399245,,0.123817,0.126850,0.000000
1669055658.599026,,0.126518,0.126489,0.000000
1669055658.799046,,0.126790,0.126609,0.000000
1669055658.999066,,0.126790,0.126609,0.000000
1669055659.198994,,0.126790,0.126609,0.000000
1669055659.399038,,0.129495,0.126634,0.000000
1669055659.599000,,0.131069,0.127508,0.000000
1669055659.799060,,0.133597,0.127700,0.000000
1669055659.999002,,0.130939,0.127900,0.000000
1669055660.198989,,0.133708,0.129422,0.000000
1669055660.398997,,0.135229,0.129451,0.000000
1669055660.599011,,0.135229,0.129451,0.000000
1669055660.798967,,0.139097,0.129835,0.000000
1669055660.999015,,0.138294,0.130052,0.000000
1669055661.198980,,0.138294,0.130052,0.000000
1669055661.399009,,0.141958,0.129986,0.000000
1669055661.598993,,0.145271,0.131020,0.000000
1669055661.798997,,0.145271,0.131020,0.000000
1669055661.999036,,0.142341,0.131982,0.000000
1669055662.199022,,0.142341,0.131982,0.000000
1669055662.399101,,0.140913,0.132173,0.000000
1669055662.599227,,0.140913,0.132173,0.000000
1669055662.799083,,0.148211,0.131528,0.000000
1669055662.999087,,0.149361,0.131320,0.000000
1669055663.199009,,0.150216,0.131512,0.000000
1669055663.398994,,0.150216,0.131512,0.000000
1669055663.599044,,0.146734,0.131913,0.000000
1669055663.798980,,0.146734,0.131913,0.000000
1669055663.998988,,0.150022,0.131551,0.000000
1669055664.198991,,0.150022,0.131551,0.000000
1669055664.398991,,0.150022,0.131551,0.000000
1669055664.599027,,0.154855,0.131549,0.000000
1669055664.799003,,0.154855,0.131549,0.000000
1669055664.999011,,0.156282,0.132579,0.000000
1669055665.199009,,0.158777,0.132201,0.000000
1669055665.399006,,0.157729,0.132548,0.000000
1669055665.599030,,0.159571,0.132441,0.000000
1669055665.798987,,0.159571,0.132441,0.000000
1669055665.999006,,0.158635,0.133028,0.000000
1669055666.199276,,0.163904,0.133115,0.000000
1669055666.399264,,0.163904,0.133115,0.000000
1669055666.599214,,0.163904,0.133115,0.000000
1669055666.799138,,0.163904,0.133115,0.000000
1669055666.999017,,0.161775,0.132955,0.000000
1669055667.199017,,0.161775,0.132955,0.000000
1669055667.399008,,0.160836,0.132563,0.000000
1669055667.599043,,0.162483,0.132807,0.000000
1669055667.799008,,0.162483,0.132807,0.000000
1669055667.999020,,0.162483,0.132807,0.000000
1669055668.199026,,0.163898,0.000000,0.000000
1669055668.398994,,0.165295,0.000000,0.000000
1669055668.598999,,0.165295,0.000000,0.000000
1669055668.798988,,0.165295,0.000000,0.000000
1669055668.998995,,0.165295,0.000000,0.000000
1669055669.198987,,0.164280,0.133151,0.000000
1669055669.399024,,0.166435,0.133131,0.000000
1669055669.598987,,0.163390,0.135348,0.000000
1669055669.799224,,0.163390,0.135348,0.000000
1669055669.999305,,0.162516,0.134104,0.000000
1669055670.199196,,0.162516,0.134104,0.000000
1669055670.399074,,0.162516,0.134104,0.000000
1669055670.598992,,0.160356,0.134510,0.000000
1669055670.798999,,0.162797,0.134384,0.000000
1669055670.999067,,0.161819,0.134635,0.000000
1669055671.198996,,0.161819,0.134635,0.000000
1669055671.399009,,0.162144,0.133865,0.000000
1669055671.599003,,0.158400,0.134149,0.000000
1669055671.799156,,0.158400,0.134149,0.000000
1669055671.998996,,0.163244,0.133919,0.000000
1669055672.198990,,0.158807,0.138165,0.000000
1669055672.399003,,0.158807,0.138165,0.000000
1669055672.599057,,0.157834,0.138495,0.000000
1669055672.798981,,0.159149,0.140249,0.000000
